gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0.20984048125632715,0.09837244770302418,0.8626515464663848,0.9134584518635434,0.5833644014454175,0.4301576022944259,0.04757891198361862,0.153498715390294,0.12355765468260495,0.8651138970995741
0.035822677756923535,0.09803493117669802,0.9026226550114562,0.9951452318078622,0.6197865357563842,0.42330987407114523,0.1279555983753063,0.3231771998149625,0.1210049087701888,0.9374347503811333
0.021714746288233666,0.025464648244633886,0.9258259295987233,0.9307042294404398,0.7527940808306132,0.6931414813666414,0.05828496118479996,0.224084809561438,0.045464374934725875,0.9124972743957981
0.0,0.13106557464807803,0.8308801680324036,0.8909567269036448,0.9711265074435398,0.48245611507159336,0.04643884314906612,0.0,0.1384553560558573,0.8962092328126101
0.0,0.0,0.9623010115033791,0.9791533115431973,0.7223219760220241,0.41542748296230897,0.0,0.43182141467849927,0.0,0.9772785707764629
0.1424270815470448,0.0,0.9020383514455393,0.9269474194358104,0.4369554112010245,0.44840340218179897,0.037255826451605835,0.243307303914103,0.11668974905372267,0.9446247878704974
0.16900964294973164,0.04508295577488548,0.7938187166725628,0.9282576368749585,0.6480644138850117,0.7436524344971241,0.06823668884893004,0.24626560782510173,0.08126139603175682,0.8203282790014259
0.004512529363716215,0.03040246077453585,0.9340395649931179,1.0,0.6323594184828124,0.46161266171425447,0.1536771163289922,0.4697408786693919,0.029494469297452582,0.8900205117367532
0.14258186162205777,0.05071685526693184,0.9473701636381071,0.9650997387959983,0.5328650231034575,0.4680648290352957,0.06365574411488979,0.12945505198125742,0.13466473847248192,0.952538547271599
0.11519646302345983,0.042273949222123616,0.912112198793226,0.9215242612272986,0.4808486740686443,0.39913616904680516,0.05926453637842639,0.11770245270950325,0.12555365613597336,0.840468189815569
0.04087990840561451,0.0,0.9003414680830281,0.942943645027337,0.6954686570085633,0.7160871733203853,0.02183028606850607,0.27885875696263246,0.04426485146862154,0.9167464635707613
0.004002392024117098,0.04353760746935104,0.945892266088257,0.8865759789646581,0.4005309613724675,0.45419660788090277,0.06328371603395341,0.27067428758170364,0.10815426446677331,0.9476566157346913
0.0,0.0,0.9102171099709239,1.0,0.5779575706238715,0.43567389628164943,0.012648194713421126,0.40084670278969414,0.08986031695707415,0.9930077840433791
0.016515998451322594,0.0,0.8559592917865224,1.0,0.6788834241186712,0.5254331145013809,0.145479349130618,0.3513977849194161,0.02245783007993897,0.9863543869965178
0.017358049686123964,0.0524048399558637,0.9458780131100244,0.9889071145511448,0.618193574932968,0.456058700326898,0.09455433627057908,0.517412292079481,0.1041108739385278,1.0
0.0,0.0,0.7805265969545656,0.9955549557641186,0.7434059095082479,0.6523133764408992,0.0,0.26633466092985847,0.010474294286609752,0.982705160882774
0.0741564556737832,0.011503168640907498,0.7752284459662002,0.9819345496013541,0.49712739008339846,0.773534843994451,0.0,0.21739468942556311,0.0002983014259058818,0.9259512310367355
0.0,0.0,0.9103973312502047,0.8606594562602535,0.7456706125819507,0.7293301860138371,0.0,0.22205493655726674,0.027440601098125,0.8914879742913823
0.1320936355092741,0.06257732479177958,0.8838018701303156,0.992433069982646,0.4836457259454132,0.424496031564844,0.11608942644222603,0.07343748199824608,0.16824188282704455,0.9279645243455757
0.15482122985993033,0.033578586575852234,0.8975640338654679,1.0,0.5178835127779035,0.5451807979290293,0.03141321912625071,0.17299269688629718,0.10081574931093783,0.8339923487128783
0.008384893219986814,0.11168595650241968,0.923060874368862,0.9882300174912985,0.7173392902784606,0.4963696408024149,0.0,0.2786999970563792,0.05613224295417566,1.0
